state,year,total_population,age_mean,age_elderly_pct,age_children_pct,age_toddler_pct,sex_female_pct,race_white_pct,race_black_pct,race_other_pct,urbanicity_index,cvd_death_rate,cvd_incidence_rate,median_household_income,number_efforts,number_efforts_children,number_efforts_elderly,number_efforts_educational_campaign,number_efforts_institutional_procurement,number_efforts_nutrition_standards,number_efforts_product_reformulation,number_efforts_school,number_efforts_cat1,number_efforts_cat5,number_efforts_cat3,number_efforts_children_cat,number_efforts_elderly_cat
ND,2019,763724,37.48652262,0.157161488,0.24849422,0.056414359,0.487974713,0.881163876,0.039024569,0.079811555,,299.1579267,1050.977398,,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2020,765309,37.56648099,0.160903635,0.249394689,0.055064033,0.488030325,0.880198717,0.03984665,0.079954633,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1969,1473784,32.82048726,0.1227819,0.365148489,0.063979525,0.511963761,0.967246896,0.026518133,0.006234971,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1970,1489064,32.8208163,0.122931587,0.361093277,0.064301467,0.511521332,0.96637485,0.027055251,0.006569899,61.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1971,1504425,32.83506323,0.123074929,0.356830683,0.065097296,0.511085631,0.965468534,0.027572661,0.006958805,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1972,1518356,32.9056137,0.123295854,0.35114624,0.064893872,0.510706317,0.964393067,0.028217361,0.007389571,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1973,1528599,33.02145494,0.123891223,0.344956395,0.063623619,0.510672845,0.963383464,0.02877406,0.007842475,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1974,1537905,33.14392567,0.124823705,0.338750443,0.061759341,0.510855352,0.962446965,0.029204015,0.00834902,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1975,1541653,33.26591717,0.125988793,0.332684463,0.05995318,0.511150045,0.962058907,0.029201772,0.008739321,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1976,1549128,33.40264652,0.12698176,0.326068601,0.059073233,0.511356066,0.961273697,0.029572766,0.009153537,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1977,1554759,33.56087214,0.128430837,0.319648897,0.059750096,0.511434891,0.96079521,0.029645109,0.009559681,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1978,1561134,33.68301952,0.1292554,0.313880807,0.060930708,0.511674847,0.959807422,0.030101836,0.010090742,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1979,1564670,33.80980846,0.130341861,0.308331469,0.06207507,0.511898356,0.959075716,0.030421111,0.010503173,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1980,1572854,33.91824734,0.131228328,0.302874266,0.063831735,0.512111741,0.957875938,0.030965366,0.011158696,62.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1981,1578481,34.04030584,0.132218886,0.298039064,0.064704612,0.512350798,0.956971291,0.031326953,0.011701756,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1982,1581747,34.13675575,0.133196396,0.294782288,0.065763994,0.512575652,0.956071989,0.031789534,0.012138477,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1983,1584296,34.25184877,0.13425774,0.291538955,0.066120851,0.512766554,0.95520534,0.032262279,0.01253238,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1984,1588598,34.35833043,0.134824543,0.289290305,0.06557732,0.512666515,0.954219381,0.032791808,0.012988812,,,,21397,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1985,1584659,34.47440995,0.135716265,0.288833749,0.065085296,0.512731761,0.953003138,0.033457671,0.01353919,,,,21799,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1986,1574301,34.63693601,0.137728427,0.288192665,0.064152281,0.512786945,0.951838943,0.03408878,0.014072277,,,,21772,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1987,1566549,34.80504025,0.139403874,0.287539681,0.062852806,0.51283107,0.950779707,0.034674945,0.014545348,,,,23268,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1988,1571465,34.93564986,0.140017754,0.286878804,0.062172559,0.51278584,0.949587169,0.035302727,0.015110104,,,,25159,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1989,1574848,35.01256566,0.140732312,0.287556005,0.061444025,0.512582167,0.94822548,0.036037129,0.015737392,,,,26319,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1990,1581660,35.13118306,0.141240848,0.286069067,0.060709002,0.51235727,0.9479237,0.036582451,0.015493848,66.1,380.7304139,1246.596676,27482,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1991,1595919,35.22805606,0.141292259,0.285779541,0.059603902,0.511687623,0.947258601,0.036964282,0.015777117,,374.8065205,1210.43385,29549,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1992,1611687,35.36561069,0.141055304,0.284295276,0.05820485,0.511186105,0.945908852,0.037445236,0.016645912,,371.8100429,1175.939057,30048,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1993,1625590,35.46006065,0.140999268,0.284371828,0.056885192,0.5108699,0.944529063,0.037773977,0.017696959,,370.6370343,1145.116825,31008,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1994,1639041,35.54685819,0.140723142,0.283911141,0.055472072,0.510410051,0.94318385,0.038581097,0.018235053,,370.6657222,1119.095005,31794,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1995,1656992,35.65441595,0.14007551,0.282659784,0.054569364,0.509920989,0.941509072,0.039114854,0.019376074,,363.1638833,1101.956581,32929,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1996,1673740,35.7208539,0.139052063,0.281612437,0.054095021,0.5092601,0.939860432,0.039793516,0.020346051,,365.8109641,1089.341026,34014,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1997,1686418,35.76041171,0.138048218,0.281867248,0.054266499,0.508733896,0.9384008,0.040735452,0.020863748,,356.0895481,1078.047132,34692,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1998,1695816,35.81273381,0.13717526,0.28176347,0.054458149,0.508302788,0.93717007,0.0415104,0.02131953,,345.4100842,1067.401343,36413,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,1999,1704764,35.8944546,0.136400698,0.280202421,0.054480268,0.507713091,0.935459688,0.042248663,0.022291649,,338.7873154,1054.566201,38626,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2000,1713820,35.98119639,0.13562101,0.278487823,0.054542484,0.507042747,0.931677189,0.043660361,0.02466245,69.8,321.256741,1040.501357,41750,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2001,1719836,36.1076969,0.135059971,0.276558928,0.05491512,0.506564579,0.92963864,0.044642047,0.025719313,,319.6481846,1021.502849,43611,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2002,1728292,36.20498388,0.134351718,0.274719203,0.055708179,0.506166203,0.927817753,0.045345925,0.026836322,,323.8289573,999.00755,42796,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2003,1738643,36.28311505,0.133436249,0.273222277,0.056425615,0.505774906,0.925847917,0.046247562,0.027904521,,310.6924217,975.1187529,43974,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2004,1749370,36.37222772,0.132693484,0.271670373,0.057445823,0.505315628,0.923934902,0.047097527,0.028967571,,294.4277601,952.2745748,43786,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2005,1761497,36.49543485,0.132515695,0.269932904,0.057650396,0.504950051,0.9220731,0.047963181,0.029963718,,284.3091207,934.7442117,47923,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2006,1772693,36.62157181,0.132699796,0.268747606,0.057940095,0.504704988,0.91989081,0.049074487,0.031034703,,281.0034633,918.1413175,48145,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2007,1783440,36.73741365,0.133294083,0.268000606,0.057978401,0.504702149,0.917998923,0.049940004,0.032061073,,279.0154019,902.2036107,49174,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2008,1796378,36.81330989,0.134018564,0.267784954,0.057925448,0.504244652,0.915431496,0.051158498,0.033410006,,274.548415,888.5542323,50728,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2009,1812683,36.9078973,0.134679919,0.266458062,0.05796601,0.504014767,0.91373671,0.052075294,0.034187996,,263.2511873,878.6982475,49595,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2010,1829591,36.99629043,0.135170101,0.265625487,0.05768393,0.503644257,0.911822916,0.052882857,0.035294227,73.1,262.9887199,876.1397446,52504,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2011,1840914,37.0921439,0.135438701,0.26430295,0.056885873,0.503437423,0.910147894,0.053591857,0.036260249,,264.2365463,876.0821718,55616,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2012,1853691,37.19677767,0.13885216,0.263413374,0.056112373,0.503076295,0.908231199,0.054148723,0.037620078,,266.2003502,877.9308376,52196,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2013,1865813,37.27951783,0.141178135,0.262680129,0.055688325,0.502484976,0.906387189,0.054912255,0.038700556,,262.755913,881.0695667,57623,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2014,1879955,37.36447734,0.144077917,0.262018506,0.055519414,0.502019463,0.903288643,0.055906657,0.0408047,,268.9161131,884.9432421,56870,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2015,1892059,37.43994135,0.14700493,0.262016671,0.055735048,0.501592181,0.900828674,0.056652039,0.042519287,,272.0095485,892.0371909,60474,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2016,1906483,37.52039856,0.15018702,0.261779413,0.055796983,0.501310004,0.897752039,0.057713601,0.04453436,,263.2483051,908.997303,59374,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2017,1916998,37.61278624,0.153445648,0.261558958,0.055561873,0.501003131,0.895783407,0.058344349,0.045872244,,260.9125136,932.5037384,59619,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2018,1925512,37.73359397,0.156846075,0.260955008,0.054833727,0.500944684,0.893428345,0.059339023,0.047232632,,262.1522013,952.4066542,67575,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2019,1932571,37.89849066,0.161057472,0.259609608,0.053667886,0.500680699,0.891936182,0.060108012,0.047955806,,269.5108272,971.6233314,,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2020,1937552,38.03502667,0.164866285,0.258337841,0.052700005,0.500497019,0.890501003,0.06096817,0.048530827,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1969,722955,31.87831331,0.105732722,0.367291187,0.071072197,0.511614139,0.994702298,0.003280979,0.002016723,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1970,742566,31.91535971,0.105881497,0.362783914,0.06984699,0.511081843,0.994233509,0.003429998,0.002336493,56.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1971,762190,31.96632861,0.106026056,0.358226951,0.069153361,0.510577415,0.993771894,0.003568664,0.002659442,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1972,781710,32.07770401,0.106212022,0.352307122,0.067372811,0.510178967,0.993364547,0.00372005,0.002915403,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1973,801832,32.20126535,0.106361432,0.34614857,0.064666913,0.510149258,0.992962366,0.003831226,0.003206407,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1974,817071,32.34927197,0.107192643,0.340177292,0.061473238,0.51040852,0.992550219,0.003933563,0.003516218,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1975,830038,32.49468458,0.108296247,0.33431361,0.058455155,0.510757339,0.992195538,0.004031141,0.003773321,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1976,847025,32.70614327,0.109270683,0.32597503,0.056060919,0.51118444,0.991858564,0.004080163,0.004061273,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1977,871873,32.8693078,0.109380609,0.318550982,0.055353245,0.511524041,0.991552669,0.004146246,0.004301085,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1978,893981,33.03455331,0.109583984,0.311620717,0.05504815,0.51186882,0.991187732,0.004228278,0.00458399,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1979,911900,33.20709508,0.110310341,0.305052089,0.054684724,0.512298498,0.990856454,0.004291041,0.004852506,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1980,924802,33.41895563,0.112172119,0.297762116,0.055116663,0.512793009,0.990382806,0.004419324,0.005197869,52.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1981,936630,33.60974878,0.113427928,0.28947183,0.055613209,0.512812957,0.989434462,0.004715843,0.005849695,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1982,947716,33.74544062,0.11461345,0.284057671,0.056474724,0.512717945,0.988657995,0.004939243,0.006402762,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1983,958127,33.91967766,0.115649596,0.277766935,0.056420495,0.512270294,0.987875303,0.00519451,0.006930188,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1984,976879,34.05363305,0.115548599,0.272434969,0.055900475,0.511797265,0.987124301,0.005426465,0.007449234,,,,25914,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1985,996760,34.16430234,0.115270476,0.268479875,0.055999438,0.511602592,0.986319676,0.005680405,0.00799992,,,,26403,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1986,1025069,34.17872748,0.114325962,0.266564495,0.056746424,0.510915851,0.985607798,0.005882531,0.008509671,,,,30548,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1987,1054291,34.21597832,0.113144284,0.264653687,0.057520172,0.510707196,0.984913084,0.006085606,0.00900131,,,,32338,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1988,1082583,34.16107218,0.111972015,0.265547307,0.059404221,0.510261107,0.984271876,0.00625541,0.009472715,,,,34625,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1989,1104519,34.15362524,0.111491971,0.265654099,0.060790263,0.509710562,0.983521334,0.006479744,0.009998923,,,,37532,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1990,1112384,34.2807304,0.112655342,0.263674235,0.061503042,0.50993362,0.983037332,0.006607431,0.010355237,51,304.3891145,1085.100055,40805,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1991,1109929,34.50307452,0.115798398,0.265661137,0.060849838,0.510793033,0.983349385,0.006076965,0.010573649,,302.8405513,1063.191248,36032,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1992,1117784,34.6864099,0.117641691,0.268085784,0.059725314,0.510339207,0.982725643,0.006248971,0.011025386,,293.3221501,1044.937117,39436,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1993,1129458,34.89001185,0.118895081,0.26923002,0.05768342,0.510001257,0.982017924,0.006428747,0.011553329,,296.8897487,1031.377287,37964,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1994,1142560,35.09718264,0.120036585,0.270324534,0.055289875,0.509783294,0.981522196,0.006883665,0.011594139,,295.3868076,1021.323989,35245,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1995,1157561,35.35155124,0.120854106,0.269915797,0.053414032,0.509478118,0.980490877,0.007044985,0.012464138,,302.1874682,1018.813085,39171,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1996,1174719,35.62208239,0.121243463,0.268077728,0.051528068,0.50926562,0.979064781,0.007512435,0.013422785,,300.3253169,1019.859303,39407,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1997,1189425,35.81914539,0.120813839,0.26763352,0.050405868,0.509029993,0.978268491,0.007773504,0.013958005,,302.7041742,1023.583835,40998,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1998,1205940,35.98553991,0.120663549,0.268332587,0.049863177,0.509022837,0.977195383,0.007989618,0.014814999,,304.8104443,1028.030999,44958,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1999,1222014,36.21347873,0.119973257,0.266109881,0.048798132,0.508512177,0.975438907,0.008645564,0.01591553,,292.6730878,1029.910331,46055,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2000,1239882,36.42248859,0.119673485,0.264263051,0.048128774,0.508202393,0.973186158,0.009365407,0.017448435,59.3,298.7540642,1030.243537,50926,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2001,1255517,36.58232027,0.11889604,0.262682226,0.047738103,0.507688864,0.970714056,0.010245182,0.019040762,,291.330192,1026.715857,51331,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2002,1269089,36.78412625,0.118689075,0.260382842,0.047346561,0.507198471,0.968793363,0.010855031,0.020351607,,283.2226724,1024.416607,55321,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2003,1279840,37.0260642,0.119031285,0.257768159,0.046831635,0.506714121,0.967019315,0.011497531,0.021483154,,274.4994198,1022.747744,55567,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2004,1290121,37.337828,0.12081735,0.254263747,0.04663361,0.506809051,0.965435025,0.012084138,0.022480837,,267.1708197,1019.530257,56815,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2005,1298492,37.58090077,0.121447803,0.251192922,0.046282919,0.506689298,0.963685568,0.012683944,0.023630488,,273.7657204,1017.644735,56984,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2006,1308389,37.8987587,0.123719322,0.247859773,0.046091797,0.506556536,0.962095371,0.013418028,0.024486601,,256.3576827,1014.845215,61970,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2007,1312540,38.23653298,0.126532525,0.244064181,0.045253478,0.506641321,0.960844622,0.013801484,0.025353894,,251.8480264,1015.382361,67576,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2008,1315906,38.56697363,0.130220548,0.240072619,0.044619449,0.5065529,0.959301804,0.014399205,0.026298991,,246.0356541,1018.758855,66176,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2009,1316102,38.89681651,0.133172809,0.235817589,0.042883454,0.506704648,0.958120267,0.014839275,0.027040457,,237.079004,1023.228413,64131,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2010,1316807,39.21827724,0.136234847,0.231801623,0.041569493,0.506716626,0.957229875,0.015315077,0.027455048,60.3,236.2592012,1032.336584,66633,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2011,1320444,39.50935443,0.139628792,0.227973318,0.040709034,0.506598538,0.955146148,0.015906013,0.028947839,,238.9305235,1041.924331,65880,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2012,1324677,39.83531608,0.146888638,0.223357845,0.039657215,0.506471389,0.953083657,0.01658442,0.030331922,,238.7352974,1055.461127,67819,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2013,1327272,40.13117884,0.153352892,0.219355942,0.039179611,0.506160003,0.951414631,0.017046242,0.031539127,,242.6376026,1070.17672,69099,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2014,1334257,40.42099386,0.15917773,0.21499831,0.038514319,0.50557951,0.949769797,0.017561085,0.032669118,,251.5094303,1083.139073,73397,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2015,1337480,40.66328693,0.164036845,0.211904477,0.038174776,0.505026617,0.947783144,0.018265694,0.033951162,,257.577953,1098.043703,75675,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2016,1343694,40.90458616,0.169158305,0.20902006,0.038186522,0.504821038,0.94583365,0.019222382,0.034943968,,270.3554693,1115.441934,76260,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2017,1350395,41.14273824,0.174599284,0.206181895,0.037708967,0.504793042,0.944471803,0.020041543,0.035486654,,272.1610921,1138.488166,74801,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2018,1355064,41.41160491,0.180375244,0.203430982,0.037431442,0.504395364,0.943146597,0.020932591,0.035920813,,285.523564,1161.687415,81346,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2019,1360783,41.66093345,0.186300093,0.200690338,0.036979445,0.504719709,0.941619641,0.021866822,0.036513537,,292.8681326,1182.87245,,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,2020,1366275,41.92790617,0.192588608,0.197824011,0.036443615,0.504496533,0.940528078,0.022466926,0.037004995,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1969,7104428,32.47404182,0.09595213,0.35147432,0.065488312,0.51617456,0.889993114,0.105906485,0.0041004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1970,7193210,32.5829492,0.096733864,0.34814026,0.064206523,0.516278407,0.886932121,0.108151437,0.004916442,88.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1971,7281992,32.70301849,0.097496537,0.344741659,0.063432369,0.516379721,0.883945766,0.110285894,0.005768339,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1972,7336570,32.89128108,0.098680582,0.339704521,0.061656196,0.516552149,0.881188757,0.112128556,0.006682687,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1973,7335280,33.13551085,0.100622744,0.333795438,0.058888959,0.517141541,0.878383784,0.113966611,0.007649606,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1974,7335230,33.38908569,0.102954645,0.32757405,0.055531865,0.517719281,0.875649707,0.115699031,0.008651262,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1975,7341399,33.61489969,0.105248605,0.32156841,0.052244674,0.518360601,0.872535739,0.117720614,0.009743647,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1976,7344079,33.85939135,0.10756856,0.31423845,0.050507763,0.518537723,0.869625858,0.119521454,0.010852688,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1977,7342023,34.11238428,0.110199192,0.306994407,0.050109895,0.519090992,0.866995377,0.12096094,0.012043683,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1978,7356425,34.35361837,0.112394675,0.299972881,0.050106404,0.519655947,0.864197079,0.122505021,0.013297899,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1979,7373065,34.58827326,0.114722846,0.293079065,0.05002994,0.519861414,0.861117188,0.124249006,0.014633806,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1980,7376972,34.81102612,0.117257325,0.286293617,0.05058078,0.520185111,0.856661378,0.126982995,0.016355627,89,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1981,7407508,35.00405386,0.119010739,0.280069627,0.050531569,0.520011453,0.853504039,0.127909008,0.018586953,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1982,7431031,35.21327431,0.121404015,0.273448597,0.050721898,0.519717923,0.850341494,0.128896784,0.020761722,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1983,7467818,35.39318004,0.123399365,0.266766544,0.050916077,0.519627822,0.847265694,0.129941437,0.022792869,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1984,7515486,35.52096059,0.124621082,0.261570576,0.050877482,0.519219782,0.844110414,0.130973965,0.024915621,,,,27776,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1985,7565511,35.64161839,0.126402037,0.257669046,0.051361501,0.518874535,0.840897066,0.132062196,0.027040738,,,,30980,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1986,7622189,35.722737,0.127612029,0.254390963,0.052202064,0.518422332,0.837790036,0.132998276,0.029211687,,,,31715,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1987,7670784,35.80089441,0.129141428,0.252253485,0.053334705,0.518006634,0.834438827,0.134194236,0.031366937,,,,34241,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1988,7712352,35.8540396,0.129871536,0.250279422,0.054942124,0.517552103,0.830839023,0.135546329,0.033614648,,,,36287,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1989,7726114,35.90634347,0.131421048,0.248938988,0.056281463,0.517083362,0.827050054,0.13697934,0.035970606,,,,39120,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1990,7762963,35.97443888,0.132704098,0.247293463,0.057487457,0.516621166,0.822645683,0.139168511,0.038185806,89.4,364.0436849,1349.73005,38734,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1991,7814676,36.03277282,0.13374694,0.24929786,0.058667691,0.516606958,0.818816673,0.140620417,0.04056291,,358.0279096,1313.940852,40049,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1992,7880508,36.07043924,0.134513663,0.251937185,0.059421931,0.516342601,0.814735801,0.142136015,0.043128184,,352.8707546,1280.05552,39000,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1993,7948915,36.10265502,0.135022956,0.254716902,0.059444591,0.516202023,0.811040752,0.143141548,0.0458177,,352.1301776,1252.144205,40500,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1994,8014306,36.13954471,0.135211832,0.257245606,0.05874158,0.515957589,0.807670433,0.144123521,0.048206046,,353.6973552,1228.723722,42280,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1995,8083242,36.20699257,0.135278889,0.259039999,0.057592115,0.515599063,0.804553049,0.144763574,0.050683377,,356.9256744,1217.043278,43924,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1996,8149596,36.31491794,0.135135165,0.259305247,0.056058607,0.515526659,0.801247571,0.145392606,0.053359823,,347.5647166,1211.793836,47468,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1997,8218808,36.43961217,0.134323736,0.258820135,0.054698443,0.515362812,0.797607999,0.146073494,0.056318508,,345.4494,1210.913727,48021,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1998,8287418,36.55402455,0.133596978,0.258703736,0.053691391,0.515138491,0.794064086,0.14686818,0.059067734,,335.8629133,1213.112944,49826,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,1999,8359592,36.64118356,0.132688653,0.259237173,0.053218028,0.514890081,0.790611671,0.147284939,0.06210339,,345.3580787,1211.259099,49734,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2000,8430621,36.72797769,0.132181247,0.259860335,0.053083278,0.514803358,0.787223385,0.147626847,0.065149768,94.4,343.7180503,1207.611193,50405,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2001,8492671,36.82777986,0.131272482,0.259984639,0.052703678,0.514553313,0.783277369,0.148042235,0.068680395,,336.8812419,1198.263712,51771,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2002,8552643,36.92931518,0.130471247,0.259708139,0.052584797,0.514320661,0.779534233,0.148354491,0.072111276,,331.6529934,1188.164012,54568,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2003,8601402,37.03155265,0.130042753,0.259665808,0.052755586,0.514098051,0.776001052,0.148766562,0.075232387,,320.670917,1178.434443,56045,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2004,8634561,37.14702693,0.129630215,0.259198933,0.052666603,0.513860983,0.772558443,0.149195541,0.078246016,,307.3743684,1167.207225,55275,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2005,8651974,37.28304523,0.129525701,0.257964021,0.052009865,0.513587419,0.769082871,0.149515821,0.081401308,,300.390856,1160.634722,63368,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,2006,8661679,37.46408993,0.129833488,0.256271215,0.051046685,0.513537733,0.765784093,0.149930862,0.084285045,,295.9337296,1156.071132,68059,0,0,0,0,0,0,0,0,0,0,0,0,0
